4581 12
933122548 984720612 268596
445571774 672148829 968497
145928589 622556748 828074
424455904 435503088 552017
209193914 758498560 819833
290715357 850085725 296800
290083025 420242401 993905
191733585 873031473 258365
141331398 286648406 978647
244229667 925619510 457990
524613391 867694064 466518
402886708 906581447 114321
142753236 515063158 638436
186535942 967575166 943149
899572955 990899512 506602
52704262 69588520 217953
566981272 759116919 664490
459012828 731305276 680368
985525587 990517327 40038
985820851 992770781 562166
405248950 678342596 263531
944592330 964281346 179973
204611689 323843705 493305
886852828 909291405 377643
561378344 965321597 271683
293899643 767144816 839480
821612082 858252834 551710
180947852 554786700 971860
903745701 910960131 916903
51810976 74837241 931936
215267286 998141975 727266
351487173 894370515 41215
129068732 570255087 677188
300623223 760739793 553001
275493192 309580699 496110
755749785 873075344 322923
869709964 887165694 672064
534976605 945286810 366525
475170943 537149977 185111
148131261 789997159 960375
540553063 719500540 909347
370996217 638235128 746478
617947257 867858387 901113
24170910 698225358 770432
437756184 492190395 602372
965436751 995291942 97033
229853153 888252518 31609
789371621 920957796 540614
432337580 468198546 381357
110550694 892895991 986552
291977071 325188757 36931
682559332 819273206 771009
521267197 801823084 819310
339202174 429345199 848555
990916731 996094132 98531
219872319 505368729 923928
414522035 788135721 872108
678291657 981573849 802175
445823467 465753000 900022
297532873 344990829 412259
456069356 927898021 425434
499028421 783606564 968624
988059711 999423191 235241
514575278 738524670 283948
381895825 472585947 470238
309275278 565473616 701732
32915342 957966259 731546
545183035 757740134 860910
769152931 915173310 194094
634024405 830735384 550748
529475273 892804074 726439
65372518 209430168 97387
33398058 236715569 433437
973343805 981917433 152168
236038838 909922682 641021
9104882 458137167 753372
442106101 508286933 187605
374063664 646383914 609775
164197308 426594316 14369
190135168 311341180 433443
93226835 114725086 549327
607889660 768074359 871339
259303327 667758845 421476
647419961 730474322 395473
511837465 758435392 504352
990223048 999193858 43719
364543168 538952522 358015
819331860 962175452 972997
660657954 785775279 497
305087217 897828764 725250
907803600 982904121 141737
420997575 744143910 561934
936387769 973284867 464406
406739328 900292810 568423
779410065 801456397 91046
780299399 880042466 729393
717704114 735794681 592426
23107590 774984268 621604
971276358 977084452 638726
154504743 548778335 490793
857039310 860073726 808962
159867393 331997849 353792
300520794 983276665 197444
350236842 863796851 549728
945554340 982348733 179879
378487574 956620986 245047
603388344 774637827 893967
192547766 998580627 897021
572256867 763342565 559151
768645790 783694482 600060
252197121 464481131 385668
820400353 893709333 555755
469698741 735364300 500395
523711982 795050234 5646
680121075 808717128 615620
350981311 848916955 71745
282831266 693507632 810072
683306807 766768070 923783
477744202 845348164 617153
421933564 750665750 27489
146607364 383420023 708779
341313558 482718358 255866
54335056 338779653 54446
35317933 338849835 338220
982450364 995034978 339649
655200991 886307288 367729
115804065 631224456 793788
199621252 355519856 887283
523009222 658331283 651184
642329847 812055846 127145
658457153 997241449 198626
683950826 984159708 693800
117644950 471164076 586210
542515454 714759616 994767
295964340 528702673 865243
837388202 983689832 669969
517763112 783909988 152751
193925215 821162267 625512
637870045 765517272 878944
116850216 332043075 864166
103370068 823471411 207928
239132139 279432539 365169
464346069 650767037 67867
280389793 961515795 216813
24839016 647843203 708238
551808787 621283708 890131
890705958 970840627 349591
770451445 856345850 452662
506450019 520086670 330234
755751201 824507229 134963
732182839 989454215 236439
432931025 842208331 206528
972997004 987847630 436789
665323530 835661198 174047
636618262 641961230 995596
167633873 378037422 463758
140757689 670561183 25529
12842161 858704842 487128
530196086 866249737 863600
515403499 741768308 680215
563380872 617509346 643553
342557064 856621228 448818
862873244 917342732 857233
247655214 256591477 422884
61536954 777185174 357092
449741235 452251340 998351
546074683 560692447 521859
731172706 965932515 120737
953001641 973379227 818183
239528717 347623196 69583
915453419 996099387 365468
78804105 345762438 968169
973137768 982137649 661231
833560128 927835845 297757
614358574 725141702 823790
808221499 960213299 357223
296887382 821521131 60469
575050013 696388596 714399
326857622 990088316 278114
246837678 402626138 435871
784864971 811664901 752139
109693261 615962936 999500
444413081 969594914 367907
76345770 156292264 274165
980619867 992381309 367409
92774251 349282500 452760
635786724 704617995 957581
443460072 642283143 648952
11546970 130230474 174100
75678484 240649439 595818
398070314 821584288 626079
98608620 978763311 333969
12211286 502104983 171693
613537405 782575577 449523
2028241 554514163 233921
518847012 833233156 952235
33490105 808617052 936846
26014345 453898678 774121
69765289 904949189 471032
874336631 987704693 470264
506330028 779437584 673330
170198803 867800954 428690
220762433 998227211 94471
531130836 783667167 539987
941035741 987167288 835508
414170679 916351018 373111
948901350 972507768 567447
747623365 832930186 355788
466031132 964190062 976751
487263728 706532198 271527
380442177 971287689 459711
844899815 873766706 403772
615007023 842970343 898503
179321332 484138467 558461
855891709 910693868 459237
984993685 992969226 700133
8937982 544152929 594994
961031423 997337059 163668
17298313 884948687 360860
27012077 539754726 874209
497011083 673107581 141263
656374590 841733258 9952
801897558 893716880 385256
379302914 945479687 268433
35503703 103519606 315493
433418891 463552175 1108
538188757 853009724 163448
331702808 369440814 824756
377878158 971318485 871867
870520110 990816545 831454
155060425 977094615 454250
670254725 989453639 431558
858312637 924567854 885652
673393395 868652371 865807
908888420 973904555 779311
569870457 867761770 888131
901486600 952376680 153964
328654166 602999516 569703
603550600 803865560 335565
352060623 843074000 644435
257198113 617674125 301223
441895396 892322289 914685
645737162 894060406 326522
918144112 955598241 40357
779186334 929314829 820610
819975934 848729092 237818
52478445 506265598 911859
761751451 805752808 947480
810001978 915226293 678071
821057909 997845630 533807
532148121 711206864 90944
303231029 647426743 699367
947269469 997494674 768523
105776212 130324526 35496
55892587 437780821 815750
246504490 930703650 728214
590852591 729725704 717888
73270554 308113476 234183
353161589 559662290 562060
424100006 450053439 817955
957736872 992628858 16833
364140933 782621389 617631
827609765 937519685 43655
656512737 704771467 808107
415065828 626315654 804235
448379980 736433595 373617
987963456 990124550 622730
717856767 854762542 707803
438604680 906566447 672692
882454108 882490488 134037
946572162 997515442 584863
836640443 966143937 760842
461908876 719840775 446870
304296526 541848143 84624
363219514 699617907 346729
96712921 805255765 466208
318262688 488967269 821155
914298471 968041016 42405
115492191 329162861 212855
690380183 903465899 48198
253596781 481020338 417929
809571376 920740674 710542
834542627 939250731 834045
340206400 615750617 257611
718139960 999872252 469048
909416436 911566825 189183
729630178 912054186 868607
424919858 993310434 902457
909173005 936600783 282411
458696537 855589408 78419
206887556 360629605 765272
570643827 638906944 406300
461904670 983313062 412920
152748670 883850703 719546
289271377 847633405 176245
563281233 694215676 38795
471078067 654750371 739955
939693699 942651802 708343
248330537 414214571 273058
329347153 683243956 111677
786015310 857437944 687637
881131293 949470443 400419
136657935 772680640 61119
954781923 995675653 441120
261896829 837117325 206476
151489358 555016081 243929
665710269 933012381 370998
200820521 323508095 519211
676072008 697694959 809215
409583177 827120921 946983
156478219 568938080 100636
27620005 724037585 402605
343719546 866561596 768482
996964447 999526058 500752
538314440 731660776 343038
271252927 286844542 740730
218367405 305793083 353243
491460470 717882216 722271
314623308 556914571 606112
265858832 655407695 565839
489972879 662913029 987282
457842454 803838515 989725
258389725 754708792 521218
660940591 886913311 913487
101823253 650238667 100427
25992574 890330043 429323
913463640 982348030 86211
432001436 984673271 229702
437799180 444343122 942364
317322092 616135184 76226
430276758 534869177 89859
970093102 992435209 118193
999292894 999304802 691397
149272749 931632721 719320
653639668 688166087 240996
784744134 854814017 575599
803017742 897638434 513127
909409412 978622048 107876
304656576 734965686 925431
92811870 155219025 667786
97681718 371244081 972386
693724038 755080981 593706
835472636 951159056 11187
529177093 809360858 100654
699715399 866750675 270941
57949993 114124050 844617
873969797 927391017 921529
412230841 524054836 257121
845443208 852869384 760466
570028789 952659576 667323
565220577 877080084 920432
240295575 519631589 447462
236084112 384362615 950166
473716943 580093244 640491
82326832 941602272 818955
421109716 645730321 190585
454988141 548149595 477270
588680002 643635971 570195
830182004 836402347 616467
827682886 941134530 271025
230516534 952741156 488870
158734757 445387949 59792
123989616 574981396 406086
328256093 717949239 396215
788861301 837707562 649828
576546676 998401251 58500
295413462 672000841 42415
744976906 745146626 367783
225739289 535680394 605361
16749737 320943750 275547
125713290 542756533 377752
497521686 752775862 21570
166625461 693744195 46142
985415856 998382656 983013
744634586 881884637 595469
520247886 865953754 892106
165882881 541172755 630286
346368258 864352974 345669
77085675 830810930 870112
808145494 959334912 35495
848276388 920297297 299057
216453196 944907013 702902
61621466 176829804 46650
938576089 941683548 268904
724359148 856151091 263635
809164042 985609658 379609
9929724 554716528 987045
471547250 531817529 731324
339216702 353006198 24408
149366993 267490648 943625
326421321 647401085 498495
360168738 409066610 185960
679054566 898931100 590281
996258470 997443340 729807
888362292 889615867 894435
918013936 961913494 895030
982365082 997811658 840508
462911875 809699166 889297
794728583 995006300 983660
959250565 995510128 782867
889110300 991278257 555146
494638813 886398437 750246
546527571 668711642 28140
673855535 818737700 528418
322706538 392897718 697979
490440349 809624042 399271
986899760 990585934 973012
39795606 66235135 331754
102036511 392414490 227098
141102469 466461125 874226
399879438 725558688 279640
138142935 992588812 848277
572521771 658321128 225546
373356687 968196838 27154
423384023 465436783 571914
199196541 600094309 613850
644785251 848282451 846745
777616090 923801458 76308
450043533 530573422 149105
338460366 961205145 678965
153984604 872648645 117052
662464192 790447376 247057
445587417 911550082 408127
924582401 944240313 382995
779755819 886844043 806140
938026220 951711740 703488
518386725 986732985 77565
96915478 809339792 45942
517931733 564883640 650479
819149665 868106842 943923
705836415 885189515 976859
520884977 687579627 84907
899690588 991617980 56207
509226489 695317084 268128
127701340 855264248 939588
37074706 267323872 231077
666896543 882607061 281307
65189361 927404277 843869
72755713 175396121 97071
307240163 556894598 259012
514448835 831491193 729826
360338719 479962858 769182
71348188 974020466 809832
307184157 933129484 874397
18791585 921261414 244562
90458007 322373148 305984
801609129 825724918 653006
701679712 734801747 810251
862496025 895126890 791448
918223156 944527717 318208
839618782 953462288 408668
833012823 905014330 180214
314300068 730792113 685258
415116235 718764527 623676
539356061 558581231 1273
511183087 704858746 177886
501498435 644437848 994519
812228258 975224319 827403
548201621 946359549 943907
552625849 821584296 44798
718323725 925099555 30463
549368881 643619259 124719
93237191 431795088 129303
160600107 351618105 170699
11717090 756422285 399295
483159764 645990979 676841
991420745 995070263 405825
296384365 805443373 717256
602884600 677565672 61327
753298640 889777929 101790
313459966 921999274 660406
477665567 986651372 889487
570758287 715216880 848067
69853261 87679204 414704
71976363 860696648 538720
447658197 974935064 348109
718075407 978961742 806414
425716488 824171903 75129
687285429 708650758 35999
598514736 674699927 752777
353687724 457399126 890098
354386397 408228013 757813
419947235 689032510 632606
921595601 993627184 201615
740106868 874896738 960572
440913797 695430469 586524
38076630 960590995 420524
725254673 750113024 637789
264879461 551650292 776151
371641276 584760253 762690
255572299 594296515 397466
486415079 498583313 134069
715789148 900616154 512375
828672998 997137213 254062
398036226 578991476 678362
585315759 653678534 734595
740613719 790748859 655370
416724561 627644532 445506
782048705 848559057 719221
94385616 355508597 762117
157764272 585201098 375388
196513871 564137605 562088
54162260 389981901 12298
396675615 993787216 659362
952882248 956574170 926439
169661382 727357113 227189
756200351 982668493 416093
606526388 702612303 463979
610506395 742083090 88876
7950337 90927243 666894
75948677 726388280 91991
924903429 975338726 104128
646253357 933351483 464677
617543358 645836395 748314
408625933 636690260 858984
751864370 794244099 305534
564031000 982137541 529857
396530043 612625311 43997
611835456 833530201 152123
117787918 629934020 785859
59171119 60524474 681022
658473137 996589456 873424
337058360 956576787 32268
565972980 749089302 285990
472506328 994428251 235577
172647229 950931405 279422
523992085 895065227 903847
11797684 840447427 105088
447427362 608027739 347391
898444408 960219147 981035
642562719 800357632 187389
227981972 815946667 687088
67300974 865754933 877748
844562040 978710839 336898
747830893 960495715 50712
705507330 774534438 800122
62398434 214320783 927923
913874766 968498484 952897
892802799 985311198 358205
16956510 791711555 981130
796456572 800134263 855662
916000510 937078963 798367
97345064 331451107 344469
460400514 884901176 787700
55053241 290096776 419499
966076927 974520242 374043
289692422 601565839 537971
41454191 782950162 139449
262482840 474819122 506436
991250540 993754087 41329
905088978 968314680 750707
889867489 968315127 350048
280761082 882992200 888743
256672556 858864278 952657
756728052 862811333 796684
520822898 963502959 242576
702340648 923562452 373239
988516463 998717001 263855
665596728 931508949 58429
789184816 872382060 971672
945713572 949447674 234501
364469581 617568955 974341
594464639 952906793 181461
513682522 689141530 179768
487683541 779752182 49359
849319847 912478810 478896
710825162 944848689 253847
210178939 910722095 92390
431060982 782768939 357666
581698575 639423324 751500
597473202 946769618 584162
225214058 262080373 867460
673973381 768930116 535803
638011501 747182150 93938
940154629 964323055 734568
155550956 286451479 259276
201172035 644689209 628404
24774571 334766123 660809
546729738 889823912 527283
550118660 766175645 350698
732882332 744286930 913122
45821299 946134792 981563
897554270 899053866 580256
19088218 789080782 351664
701549903 722215005 843987
379411418 786135663 419299
447829693 906960570 497133
876660024 978011556 133725
402449798 905510822 824735
304696118 332125690 320271
627209780 797406690 72395
625811550 904586454 669318
952244865 968196924 346195
294866476 621509135 184837
269167914 679690304 645909
749148915 798055176 720637
124849390 258677167 393588
538210963 910669903 593952
248957564 822553871 965325
60159592 611247690 23401
357845281 769749253 449166
874480132 986789681 78541
804323225 927945698 678596
911447393 999771136 692197
420678872 511117204 338035
41412745 869014169 2367
338115399 695586937 22609
594628464 660243041 187577
98494530 353709917 723273
170116884 199201506 622350
450844394 510118915 860110
955569171 966259869 919492
351539321 402068404 128064
441620500 969934471 255102
904775778 922436088 192955
423662001 621051018 970277
679772378 856892672 730685
826091277 870662256 800531
772027288 799743724 153752
206113941 883134093 837262
681199030 841957246 673120
529531439 638363550 260191
269052296 274591257 520358
983834445 997310269 306135
77024643 471590366 408856
122489346 491744768 626857
356883328 968284093 233951
134082189 995280625 529011
669406393 863470508 203779
401278230 442760993 806257
527035397 736426212 865208
905590688 952108565 275735
997975084 999359886 938626
902092901 976723922 66865
952135340 983259403 49122
26734075 358900622 298874
899390458 984393127 654447
685819007 941096338 820496
12070538 888225932 635959
615030511 806058978 221687
898598865 937292763 276424
56148191 264149753 66577
420715244 582248653 63690
474476717 778625767 594627
435158895 467593829 705006
187985128 489246351 842744
487068410 842494583 598364
105544115 713412167 635952
194636971 435066866 610304
938712969 995116516 939425
388387856 588089445 426153
64463280 942354968 873326
729831169 872838412 526923
568037339 614954520 429824
489970211 955344010 297684
186122363 775086920 903636
606970640 978575528 609359
489270935 550712337 752584
500668212 748363486 5924
730199310 746456862 646348
807202147 847614165 389930
177341400 588339933 827636
858080562 965876631 721008
562304611 815291305 88496
948234017 968608931 356178
756197332 982225651 851578
801966664 875552984 606670
682726313 772798560 751609
472523444 713905819 99450
130431188 227680781 654538
462734914 942482678 595344
671160321 916042179 290711
740670119 866305954 842585
880745088 993329811 948865
181929848 912873478 908033
735616528 772771421 100379
521817535 867599808 518704
5884199 53219374 153809
281271027 407474496 899552
988378312 990165074 295499
550322518 835112592 33697
312375772 410053254 505158
975991411 977848159 625983
716783645 840229188 554302
773700969 788596515 273175
255260596 980730331 67189
871820595 922759134 8927
982560707 986084049 864655
976118456 989305156 248639
166963291 326101308 456600
376677696 468467296 394154
934630713 956877678 348991
582112623 711807707 435423
999807462 999818213 708134
876358313 951153249 79541
276995395 761937301 696339
971426949 977765968 606667
423446514 672245168 416095
159037373 458988353 142283
85920265 213903299 535889
760287095 899031511 563033
838855007 940930384 967505
380407716 632751031 303102
144304038 510552089 917312
224099367 404506766 926624
256824683 496260310 933192
380359991 390114517 46319
23411756 813201890 94628
376785483 550024871 505239
292790598 722868223 87550
861350335 955667675 885664
133883290 251894541 856709
595374034 806171862 272815
456241334 862081316 200023
979848797 990726857 952110
94778822 962243544 235868
767624980 861934411 280400
788873185 988439291 685009
128133952 832270686 45648
824483286 879503213 975661
240115950 458398703 996418
202281061 665823291 969526
934394421 958556337 993178
43178758 598454650 303782
475442127 743235507 431536
381921953 913862892 439449
237661549 443701211 423904
301417755 630579570 247102
418462655 793331695 915870
346078407 399744629 430512
548777934 707398951 763834
78363009 322453155 415969
731111118 818836889 650214
778508426 889476503 49053
727754618 763435280 459167
791804983 807813758 768245
993940849 996049634 417135
142107260 398303246 853385
302497489 776493025 302546
524027395 691307586 535434
170492051 572381759 700425
819981827 980708195 99416
920476566 944069023 137460
389259344 795424202 973350
830009642 992033887 226350
1196600 760540188 614003
111334594 779362878 43867
45595259 665099285 922156
781661809 928636840 572333
968844267 975796989 698832
280593967 470745212 73514
97537552 126397475 317358
124045286 704889806 761260
670865864 680436955 329703
983684248 997491839 102622
817016968 866948051 421977
353648359 861346355 872217
891516798 902600837 9195
308391612 790382738 239899
48650446 530511800 867706
123849184 793559133 491027
856754350 984281112 259944
913109813 944657479 642155
196258878 794801038 394584
124668571 424174379 382441
348128132 532585286 344089
799859030 884080419 284394
192136773 895707644 329634
565998090 819462047 503199
887039656 977912799 923594
598171082 739484959 685944
830443040 909062388 956576
833628576 951524879 217134
89196990 482651258 485973
784755450 803601316 648221
386874654 822604195 265539
661668703 789103175 551237
938404216 980232056 165783
190364089 500864123 669289
769372588 903599559 370219
580191418 879638897 674702
67643171 445331114 68222
977095907 984408733 247776
927764238 935871561 513739
425903076 950185852 605021
312448769 914650587 437832
55755451 205778071 690651
989525246 992021895 9796
458911692 503873425 483863
185863645 952120804 300357
993159086 999470726 592301
252341775 313709010 496489
477548130 905062890 172683
722518119 931233519 43389
203301907 829516872 13991
479685746 891843556 986101
471806682 499882865 496061
289303604 883469733 72692
16348929 475665602 845055
742404111 844678266 984755
892777620 942185128 749921
993394637 996671451 931633
858530437 948370262 716661
255178849 514931731 698734
800452370 875644667 33995
911357940 999261455 838836
904396391 973356226 109893
788861564 868814954 321352
400088827 742603527 705884
148739935 902305345 755936
514314249 590842273 101401
10391498 607718330 337691
702245056 863005079 154479
999648609 999978368 404738
547918690 711776463 749782
646257195 844384038 682774
838583584 998814643 276074
801173861 908297853 609022
94844285 116220020 636586
764979172 920234528 358642
326157288 606992002 149989
526358818 829650368 194448
893762286 910267881 659788
908202815 930481382 225322
902868256 929804192 909851
858583624 915497707 600709
860307709 950833790 936425
715172051 919833871 700884
240790513 704539588 375389
980342272 985100104 748029
410062303 982877798 992256
842357137 912883361 339144
190863858 518157408 324299
724419064 787303330 157075
306080504 492816616 289652
512865967 971491671 57180
170423011 849702675 725786
338149219 478157426 311532
305504706 874195336 527565
702086198 919453093 430092
846850520 937859632 837394
818442180 898498061 67973
217369835 436644280 553240
844507702 954811349 287433
358263332 740065496 100565
904337334 913417157 725157
182776637 579291787 755212
972863586 974231582 248448
462332639 736291658 675709
68648845 263629701 941185
432606658 450832042 883649
633198414 685953645 585083
493980266 834905550 288003
691825429 918957147 80645
744738470 956832053 235017
98503583 175738020 999695
498522947 704280897 197470
983127072 999380027 923069
347305448 601196651 279057
751790511 890840450 62557
953439643 972883347 422744
235535190 806009601 420446
739901353 988109663 678957
870649639 921766314 955997
680857569 696671487 593576
152146666 739159261 372803
781122108 932261162 744480
772754644 778120190 701392
32316893 393346338 492731
213660966 775156519 45631
344644057 432262768 518131
6134350 710940789 998650
216770827 724300758 881049
229539454 578518884 192779
409899255 978967520 249624
189781544 537600017 503078
542963911 985979409 591234
327079563 392268125 990399
564543183 977509186 198067
809195168 850393805 44645
286244090 999652315 649038
688131084 905319869 431853
699043540 972747455 75858
604344175 691627867 691683
148874126 980556351 67850
360527124 757600617 423470
696759254 764504027 711257
452681063 521814211 24174
53665063 893660093 416292
617595207 866822063 723337
545186469 668391039 625600
64823266 282507393 877072
67892050 810032903 679763
687568287 893373485 419989
876593725 973416514 454183
968070661 984562701 911531
848106468 896441947 253996
812682718 819527332 2802
558805290 805142292 512454
348389188 721310322 774300
935712067 937748670 486672
708109707 863087288 972903
491369368 937095136 490486
189335666 665273704 98339
569385543 776659065 1420
846735673 946616512 949349
626652593 979238423 794543
766891121 912515992 345956
414940080 524018933 214252
918732875 984369342 925767
898370359 983048220 874505
569723321 847837378 191847
309950454 555203840 480293
588580813 945896324 635581
108493138 366291364 277433
764187670 864957495 223050
522234061 648261949 880073
228137207 526827075 116531
785223450 825275527 3552
32746572 942713064 423222
785078684 973044202 436654
538879541 730442930 58241
452177536 536199257 570010
943649563 975158922 450694
727368507 782481934 948909
257682061 280871594 445545
159714862 179225671 875038
103018761 555646174 763355
489293485 490837288 847471
13745768 303383051 344259
693362073 845175431 561992
155458431 774358843 632757
22863642 284834024 684571
162321301 791872429 125642
998543277 998583754 776625
742525398 878267538 769182
226809796 599658495 687846
323208762 785814430 86619
756646332 874668880 44922
686067086 898673109 536759
820315356 983403266 434647
728110699 936800336 5257
890611309 932392876 823570
721348768 763862532 390331
257871154 773029121 271750
933708084 993491324 731584
703004606 896135785 788212
340652373 845529094 286277
839791817 850869913 746640
127662010 262912820 698230
597143656 703259669 97679
965440711 968915023 89806
824163063 932135013 665468
770805233 836102159 883502
499758462 770608475 550964
826351264 901404334 771911
509320874 893609872 726946
881531665 910898940 264786
651061040 662965989 563883
597901464 869784431 114612
854185154 991316983 916647
200404425 905607589 31357
181046460 774610566 151732
377796769 838869423 900142
594644638 668913004 763677
302890137 799826316 294231
70165030 803112468 191365
496817055 866055066 456853
662979650 907541560 353833
788371225 936069737 186880
118972601 364080275 780078
128610805 250477693 837942
616898108 888347729 743311
159175651 606620566 445572
20412564 143147134 168293
563242627 646537360 384485
846868222 940749875 186787
707770827 783208035 111173
543635825 828958433 25739
734575522 826650000 859174
731910374 990262723 364123
526544830 666587864 728046
857428451 867289095 841059
679206779 755452908 399600
602812737 815410298 788513
141313481 249736068 913363
233574623 789194065 913886
593893264 940927742 691995
102988535 752659431 246339
628431900 850661623 692386
232099781 944964219 464088
691811939 947636665 662715
579385747 911695608 536678
101110859 211507357 351786
660438409 903180482 469345
352943609 686521789 405272
850911407 956738597 374113
433927121 875600867 366711
501745832 574784133 164172
303100140 347626841 548217
288304667 834803459 82670
928738264 999130037 163058
371667211 655781657 859517
106669630 324568826 856154
920228130 962980744 185262
978828950 986182407 759098
906217633 975752392 751875
699453927 952419697 63187
738988695 757022209 875492
12572402 720854431 948757
783085074 853110964 570190
406424483 914851305 498178
688802371 786180567 837767
808189902 984428973 686487
351476326 441219670 29877
660790867 697720886 153538
263780892 776726215 444778
541565333 873693530 990304
227088988 971532547 163726
580290830 905168987 638154
516712055 963785689 211632
195717801 761603958 375847
12462955 308143901 904291
260482301 813741626 701567
125115416 860376983 841504
303885139 411675686 453343
592149230 997787230 320004
616724038 807472511 208309
549565884 779804705 511615
139460938 335420409 945668
148970358 843431027 11140
260332652 647950758 22952
447781198 812830805 690321
52035580 663611847 406343
992013000 996122929 206881
206275525 880836873 857125
48841126 423541045 390110
550238674 845487046 928921
930464943 992156237 261845
395657631 965756403 668688
382658271 900805578 548190
751906348 752784706 412637
851448856 874759523 863427
928888332 991547927 63200
865018984 970324866 274969
278733227 544629343 283226
975781552 981068076 446634
199856814 590580080 798273
167172624 504843416 569112
937978151 946985840 412660
483045008 921435425 938714
273282817 722740598 616202
788845514 941665776 546722
471396786 476829570 271017
325254569 583790624 837781
162438586 750124784 813992
590311284 995018781 186737
534321232 652424191 325016
767385225 918485777 68016
13973440 143275455 837528
252834882 463107416 287799
926329722 987062542 479141
310291040 408698507 769414
103857277 575170078 853591
35017769 814692679 642184
508818258 999222108 669576
208060 998412144 550882
924716546 956461577 223136
479235549 642127658 809026
373276443 492876905 4296
885502794 905493881 820409
147005660 857890454 567841
283389336 469120418 674492
721804301 979531114 318615
373140275 408358044 467673
867459137 908696596 139487
268782873 764029136 789652
913609094 970616394 992675
36962793 351862507 511352
570266038 966372320 90566
678251304 704083982 76025
275659949 658171835 423070
205224023 649349168 429733
743789002 951171400 680874
892857256 968319734 672759
22835865 806994412 339441
690866610 796643323 313664
280677587 344893296 102316
217444209 931804269 891699
421600151 812185443 510586
378285564 879893682 318942
541068683 907037861 271387
350861408 831915595 932772
126614505 833461789 406142
187277023 563501176 640182
161283134 858369431 74098
130316962 248878687 827449
7462376 533137815 458414
41040417 490982899 701458
872171769 941179304 40971
835116664 844946595 902547
612693245 934219029 181721
111477125 269975143 753895
159072968 873159059 224291
189633348 538028019 654077
581765218 706239505 155228
717049343 979894368 182547
705765303 841421655 241547
674344766 884737241 584275
399271171 863433627 839453
617528504 657011507 594430
235052913 326670821 284409
315963629 627790942 517786
856484314 883613081 15780
621522268 815978861 695475
790939925 940638265 259452
884650718 972421974 655467
998543440 998873032 862670
316337074 836095650 129515
775171893 790929597 481151
795199231 853414634 351442
526440930 571897656 65085
912967071 998829197 573194
96590694 895481181 382487
825684704 876444659 52997
643050300 889109923 790037
821584660 930671937 936509
270543124 522012889 128996
709962821 864263521 592092
889176843 920501222 640164
28246990 772091944 518672
177436044 971856424 955591
101547254 589723400 45705
830276767 890092111 458684
813792109 955350757 299905
259138441 987145902 669840
523981552 619965185 609408
426350446 907688857 253219
983031193 988971650 992202
577168847 792744630 22023
22822918 761456160 261220
790350471 981160885 643887
361558803 743375696 197071
816700754 871694379 947024
816616587 977155111 698917
338535549 745357204 933540
244608081 248966381 539477
469739908 769239568 226501
841432987 868920022 904592
318487120 353274070 846485
837802531 932081631 645098
927904112 982386248 874822
16873611 786261696 25296
750635273 797809173 558054
273089169 573335277 800626
209041306 651739903 914380
919506973 958242590 265905
172937879 731675926 947462
580908750 963552723 576407
152920409 273517947 85256
915661079 947865037 728118
202580799 313458585 215974
989195217 996799114 897986
70126683 79511976 75237
800849063 922914498 716921
96740389 364758394 500015
752594834 977748912 986514
457998560 759439360 227662
352223746 613635804 681614
552183898 847421168 331013
847818749 911197045 242586
787083818 886414213 243017
449931053 803174829 613772
522530047 724003121 46799
72804148 918090586 22431
797040954 864765946 628946
477905220 809166248 350377
675030153 738927609 670227
774920508 870690149 821870
922859945 986473181 635235
628090479 650742421 548277
379764132 637483144 859561
802184639 850361195 658659
618759636 918917896 574239
925624694 951605835 110191
773716630 802049715 487822
659257645 789931060 681817
655419042 707814480 899837
822062024 953103368 527974
127464307 841654827 854593
15454893 475046237 693637
387629705 827848192 286919
556330025 680162282 507258
365364505 569329312 773636
619855766 667761093 735425
541455279 963976940 899502
767564152 880594443 657431
302102757 519485541 17828
278378373 451453545 923569
350388591 451516306 1646
844835281 965086734 186290
154500462 384196431 37563
524179075 745954007 425318
454905800 996552399 814980
306703493 530988558 620034
573457881 604217643 274037
307925833 613965651 968038
444908615 970283486 477718
253707622 271542631 15899
108844054 803704392 582833
307837023 885782248 546873
636538623 838761131 254711
198028445 902274551 343363
980301774 997445945 217187
965407028 977092553 82248
808954304 921386324 911682
533213134 621989489 36856
655259206 941588197 589398
423599861 696695776 945102
549953105 906027207 962782
537336315 551298196 764386
752098085 886929177 937527
522496700 877489252 252035
514256417 837187918 428976
639028477 889148916 511846
190665008 564265745 481052
131246946 978473163 679221
192874479 895051388 564824
702975749 740636636 191669
934655307 981513329 194954
196506704 415204760 114525
83665765 294870653 469805
616633280 711120425 560164
46040265 493095846 86540
224235815 597394468 781615
710598233 892250396 897285
256281497 275355646 867564
105399700 294097192 756484
430721355 590407636 584357
672316848 825048602 995477
315565687 320758434 212020
75519937 403008415 976176
258965716 844572826 977704
672005726 840069878 477418
753233221 891958290 455232
781210995 812303009 582116
534351972 853320827 891181
912834601 947279234 367265
155716314 859381969 342461
618849410 756158753 805573
383139126 537298352 951653
66859706 478512116 3115
357158681 398400407 597121
36165060 66892896 369963
253869663 908751973 636606
284369712 783866853 955767
26202948 533023219 679815
55327433 646398244 707880
351091063 881504668 941569
306516460 942742180 839145
420249980 717979953 817170
669552204 775116050 339788
600888326 866190114 968634
196211390 703270802 562848
584488469 678219809 179939
145481968 169540290 254540
494302924 825781889 235861
577379946 789894875 87436
273336867 747135656 333287
774998451 832892663 397238
714597889 854488736 75833
177782687 253012780 728100
