4610 198
886516007 947530433 159357
73149169 939728659 155752
464141696 812427284 43576
854273732 982910354 156596
410444096 945140673 261653
386001323 539987615 452952
355498005 748713433 163938
99496684 358463919 379847
889386152 940859403 955197
711170341 888112472 59504
539375675 690286848 623430
147786965 823145842 811548
436813047 728586466 333568
229483476 278435789 286268
766640736 889774393 479034
818937083 823070873 642503
883550317 896970300 204995
375419413 380255789 997343
78694930 373443489 921628
694622880 888782708 969627
847148121 901508908 223212
787273606 848403152 616278
312850776 368167427 49928
899279236 938227629 790190
161982478 253581501 789216
520294706 574003927 801484
53558333 962328440 338391
160485571 435639917 356633
310636554 550758207 694717
474822947 644315099 693887
992665646 996338145 306673
310852111 887627238 605576
853530120 896795859 547652
799156313 995627363 430498
391047828 894478505 140653
840438381 978400486 495663
220707608 453944401 770325
863312164 979798092 659265
865770660 905482419 113659
295394911 536840987 753150
416702150 898231670 46754
981281416 992108830 637944
246416573 511122832 74004
810752096 847910329 260580
828751879 922805217 850188
492169995 732987339 919107
255239347 619157188 608772
853858379 915689611 900215
17737336 643783258 907391
626451483 703115400 62141
941282605 983413736 543209
407675679 940464354 328391
701127410 832110037 896497
769653834 801602849 153346
487642583 533101009 297663
776887489 885365556 941443
40494744 291115722 181319
995704719 995815480 343618
714417565 813655161 679199
594494036 793897982 120897
650527688 652454300 621655
968921828 984485769 842602
614816522 878177192 136836
547591448 896381272 965464
779357667 922888163 786425
889358586 948896770 810344
489021687 592973355 615918
158782543 191159219 949439
184494118 716828571 465434
838833335 847551029 238176
733066742 910559057 425866
328314850 961352220 380566
708605903 775962802 344184
177899874 342883378 496962
888866387 895198299 637798
710803043 784217490 280609
833257415 904060093 97849
852466784 887043227 33513
618507227 913267452 253022
219554513 731087623 418850
2011752 891000357 433166
245217407 777852387 56878
542338752 581299310 852642
570734068 773942172 934676
437314865 543685415 643165
286336406 599579399 318389
528343993 810501098 256510
657042556 915113970 373304
52882383 812799041 515718
781572640 925648760 339342
255023926 371675566 110864
721783226 817886887 522511
464430650 498733007 157642
598126725 810641878 442809
504191243 703361448 647023
837989102 861114275 616977
678110728 737103525 581075
63881000 754988747 881064
851133646 958836263 53144
469798184 855415495 355617
60716383 960782447 111920
265482505 849866642 601002
444218533 464626112 147210
56228654 584915685 909863
951098511 985602404 681454
242739814 453228700 297726
934366332 973345634 973843
812234244 875564564 315787
358788653 673476734 735317
90687018 405561291 770182
666045334 981007749 654625
39453789 704148718 269195
507376963 767343466 533844
618676969 771447206 861147
738372806 768689216 869068
58023717 238342298 214158
58688884 928949496 91910
499566140 576793947 78362
390718143 802623827 144370
93300297 241963097 436161
870325874 880444942 550816
892521676 967185892 567803
497771069 517538636 782702
511757881 710401979 476971
300160095 996738720 130046
663601096 863451075 570899
870268801 929733241 27152
577998623 727984830 449971
182474498 536687379 26545
362429048 772388162 20692
427293634 983040337 645697
167658147 260101880 758639
512731357 691038256 892891
259497760 607902104 941235
168076472 509265324 693520
345689357 767748358 411536
257023997 304324255 986782
580187257 723009744 972696
399889443 587927182 986042
18013199 899063113 118209
801708723 908567833 980676
125127474 701144582 167161
762852341 926015811 6033
438983054 658640051 775736
650151851 841918254 176224
676545626 838817802 784358
461741953 772744916 932348
139518544 738982257 274664
463142337 960456455 753616
613803469 656454985 833551
345120736 530532344 947395
992509874 995024564 344693
6811625 362118313 150504
610558615 809343411 186488
207681608 950939505 954107
390939519 739712894 424533
154663426 727130046 39785
185581033 260546243 566546
257706831 934186182 931124
168872616 872853376 91518
441232294 565235787 844434
436799116 470604814 827808
134339452 283988585 363461
118331246 386953034 943237
113559322 936928104 477925
970380835 980264582 799131
85779375 293024194 728484
55645056 922653769 120575
453460158 650024016 538310
232361309 250555324 502355
884108590 976000358 16799
331764532 904939444 485181
594529658 884832163 26933
390895586 838964107 338420
447722983 792436166 732498
540674648 553980330 603659
234949188 399982761 553388
168842622 701446090 295653
106141443 669992004 266176
600192715 870058795 302271
734194440 938719598 44281
35769317 490983041 358163
129983546 453212318 418239
274537259 783862332 960526
237092195 264823516 469683
9295756 863147890 49896
208016264 717237700 3847
573853995 875800100 995582
716132401 892382786 790577
711141334 875629081 397464
109868873 988706671 413571
299567324 899978064 17307
720235634 728903523 181337
457033200 872944143 965785
219614869 716684206 935566
104105036 240296066 952389
744439056 752419007 897911
621175109 793633797 104933
717100245 833118939 240232
874485199 887110521 779658
272682382 850585805 914362
29655118 675498255 45276
106051652 526116649 782931
184587792 371970756 133051
262807531 990351248 434642
805523677 945731710 725824
972045299 995017517 210515
891222121 894161061 727830
221269193 976434654 791346
70518271 580719589 400990
528531006 669767757 416316
981426699 985365409 348685
42139340 648853949 667445
309389267 493878185 683773
218910674 818485718 626867
312935377 372687475 805236
365701738 410609152 36882
708379826 789317608 590081
848168854 875804398 405591
329024090 436141541 179199
722208111 947379417 601884
136376318 847858554 567712
927983143 951217414 941599
245086982 841360878 313835
631360916 759033142 989289
73567953 727263104 895433
111714876 371651246 851301
373931384 796532011 648684
161662834 739569592 55877
931266106 985164421 64615
399350017 980682104 270018
317512142 355130549 51733
19216661 925575759 435271
477049586 880682051 646400
899783197 973307693 97482
278727757 571589082 329867
189973833 549538364 970371
765996015 888833950 406928
919615390 950881173 717603
807145965 910605251 873588
917287556 938875531 424503
157891873 709796509 412409
550976427 658408816 184818
363102130 579574046 619003
538459927 761109385 288445
866364590 910169259 705196
251657445 601353995 157754
897414294 971783606 154291
815282381 937195527 354818
670450490 990767351 643203
129328786 193441329 343468
985675182 994540526 756980
730258691 899398345 572486
649579713 827526834 839041
332850696 934815408 25171
201159934 660408032 101937
519798642 598842924 75492
382437509 571334565 479191
475924051 948332961 557601
317498711 384415583 620695
392935501 843823371 514055
993455978 997265293 359265
269244855 418659440 245201
556360187 744405032 865828
683199063 831585998 926148
868216904 932564092 541002
318924863 652722537 285797
146952042 718770003 809594
11114765 698903264 352139
766977331 973546801 415862
335049971 799613628 936226
431497121 437931182 704767
479321813 612901688 23493
796796745 811519698 878063
95686188 812938350 936999
980200155 985210210 361556
568665928 866423365 964653
605457051 817326069 256580
537307770 623262337 129039
453099309 671995779 698484
3959041 931156136 660902
113510055 819428544 40942
699722105 960749937 8313
132538079 984314621 201594
940313842 994480925 487866
724444172 873738430 238536
850451667 891021157 741940
827279230 858134816 53947
3540532 147989617 170851
380157165 454357447 634283
520091203 910287585 370952
445473073 472566844 227058
291364847 885085132 869372
292262943 957701381 218520
891417281 977624133 137203
79300283 830435922 834595
649883585 829508958 719725
541419231 600265238 706282
423259970 678950601 474125
848189570 997181727 597038
80568131 997011673 466955
940626200 971788270 150708
268740045 731051461 132292
683587215 951354243 511513
366290335 903621772 772260
376340209 971547942 841586
909635281 918784521 906940
564554415 974596284 256152
961123499 980206541 149835
415116572 631559425 61985
706725942 871609644 727068
187108052 993511910 992190
216151858 789693914 868309
973660541 975248035 905881
37113891 944139449 608882
386126761 545358074 145753
645224542 853714370 731584
882561898 921841942 870991
165600375 474341635 85517
833598926 875412169 948440
942588837 965901660 87287
18017347 256252411 629905
239052729 431222062 359333
444420983 748609089 420471
988929045 993064429 999536
876655012 987724313 401423
211059536 531442757 402376
335365812 389568565 394227
307300001 321913241 461477
755342566 765218296 303351
405104771 877740011 708079
434526452 443659311 48426
698603001 765363113 941155
331001236 399351616 233864
912708852 949786313 43946
343901187 860046121 392846
767960716 974556398 898969
74186932 650678282 370877
626773522 908958482 236902
693647539 825924212 5232
641108250 693490946 420479
494402074 853197409 215524
532534366 762784780 83070
137602483 762587036 3250
737158301 778183531 366924
51386889 436876109 558013
37119620 422933926 822957
550669577 926687345 534155
969984609 976003984 606788
300837028 616822838 303160
161270211 743941779 296295
622012424 798551984 541986
186085442 760388625 587366
573926531 933785823 939418
335288941 607833036 9596
434506181 656996233 70257
629883507 915343597 570000
879633272 920259667 26153
839806380 901567137 961441
219107470 543564687 831653
718320374 783600884 652246
556392083 766012584 403902
613918604 675183035 549405
552730103 983712940 709992
846391988 999691608 395505
690502663 919809230 303340
449065866 603937638 455804
485164918 837250359 666101
258004937 702143429 360889
980385452 991356796 872807
833055319 958517766 316744
11683662 300700967 865701
129732575 264450422 764570
181246971 206120688 668691
773344327 802833159 112124
113573328 376236634 5651
135672260 526432527 940555
187207541 496325411 693385
472930153 703781117 507548
330781537 908744462 186899
79083789 756753522 343473
455252841 907536259 684038
847408967 951324348 538208
220672742 548101441 300470
229837670 375888468 763822
672199532 776197136 252073
256961622 871714423 463607
149099054 299693293 305166
967208931 984091093 850237
569692706 612695095 77428
223303342 761630444 52025
791127737 949258500 786777
966429471 994211755 883203
664342476 961458788 639516
647944318 679645208 283789
90951358 513272804 513170
548181471 801588886 371137
533741038 840817815 79543
418473225 689212968 418712
767633181 939113255 932319
73460609 126150674 827883
807670125 868066368 694367
330786432 408940250 514444
378624796 799184527 114195
144115756 583133238 930089
319328337 805996835 462554
108590228 368474742 455657
231054189 763173055 848746
330753713 774816234 748705
512707661 527005542 936871
795502918 957209793 277124
682013170 921675230 721191
912115045 917141561 926086
868363171 928095240 486831
253821000 993742776 934989
794798595 918391673 258734
388291685 403119078 668789
567767529 748852249 33920
324044489 935490552 111584
148397311 630892082 256021
115022040 417535762 330816
478220877 485527629 271895
56804930 273321933 537612
730013732 963154113 716993
287042992 641491271 923383
120089597 311984667 374107
732251385 992739077 496104
217745149 760289274 464321
723466336 909310665 81936
20734399 704909945 684538
626391499 915030659 89263
860550291 973115137 252503
292957994 350945827 507228
648479128 688889123 305367
689011679 773728972 229854
449793957 670940465 666790
408044057 564547085 41712
687516090 906372891 182984
472066748 776709531 117293
286987993 467034283 500748
95890861 101323917 639340
670515184 925150497 737487
833763918 915288603 19894
201561725 631227895 530998
645836671 668183069 298109
812151977 850423365 436632
472008245 735836786 155728
590394593 619887835 725587
55223543 69420821 669126
686735276 757893803 768079
750324278 761788023 216038
54676675 195131319 513746
384847495 815141174 361025
57169543 83330555 185029
298612284 719564075 850403
596320968 963850230 548814
888518872 901925852 249151
13849871 826886290 45569
69850897 253132336 453369
310071830 446895119 156666
108103753 815747779 598134
585504506 906346164 138503
692873040 969780775 143226
724503693 832103739 724594
317408985 938895769 305498
83181703 232700939 418249
529898497 824485143 969002
707977763 840924347 259876
713083327 874905817 741019
603523578 837719740 329531
457228865 616770752 712894
903668177 997180220 367013
116072145 725209607 362003
213230235 368466098 695470
79982470 950857573 698461
398436206 711775111 863283
913378083 919916388 116930
881850235 968671782 672285
64426089 551551546 116562
911242895 944682573 645951
206574314 499363947 370767
612591220 616823809 200945
806511759 820056059 286065
696494450 744036618 77832
65065405 691610041 334456
705356871 722592453 467284
126794142 312146901 224749
59209109 467785272 16683
822083440 968780155 969468
855561726 898347437 672435
287781201 666512472 973368
475274567 501574651 752464
625775268 631704631 670120
69561213 353741073 998292
592543024 859302539 442890
906183980 965951639 912149
915191725 937773630 482353
609510021 926556810 652335
464626208 586066893 681696
513962494 514796437 186528
452145739 629406201 378716
538273541 944564753 43192
57124126 392206036 822851
22689886 54196284 651702
66368431 844664937 582917
905131775 908827810 738603
92418270 759708438 337797
424362246 815199472 127489
494087928 782551002 822610
794483129 838561249 520865
642201196 710999198 256485
199978622 523020690 676548
558024081 890045114 670668
249309818 757721227 296249
753699439 857887709 730524
644576364 758878697 969994
183744135 949129689 587685
179339444 711956511 601139
723990741 933026669 641435
101094304 472515386 477731
557544901 695205996 426574
899712535 961677328 392798
419581600 894465391 583738
422667641 862520358 390672
845240056 972852860 797802
317111529 319513156 317227
857822482 984859216 525349
901974739 981038297 764049
889053455 920767178 758607
538975836 662560325 498642
433498065 782645865 435224
37243007 764572323 862149
485678837 747936036 166365
466089830 809454917 898656
660494437 969267489 173496
662530354 727639723 771387
223801828 253774892 485284
428802263 914268043 464526
446542366 704572456 745100
231492275 812896156 146821
581577353 782931938 966374
829131167 949240369 78967
328513084 836130685 152095
107026337 629138836 346945
637197188 837146363 948381
867932991 909949462 521124
630925472 632404485 542849
374774316 772368270 582070
687930528 867716341 467127
772853032 922525186 214835
393365977 857543943 772954
16754986 234015869 352221
414114241 859538409 612502
759051991 772860037 594573
202335077 817708115 885995
803099264 806209454 651216
371219515 768633298 588039
603153905 984341325 700588
210484201 417918655 43024
594958164 721662550 519330
293544844 639207692 244570
36679303 122409909 38366
970599043 974134581 56824
448620501 662678932 875827
772863182 879909093 88817
368078612 591828715 579378
621480384 817283015 760239
201024945 651943704 441276
769044416 949036176 738236
788430535 864078165 288410
208119053 393702488 632057
402251242 942201864 419863
299165577 452373776 302338
640510779 922235627 595756
642378921 705116282 975027
146171920 341492810 296939
119034697 294806292 91655
482211276 772925478 271589
511399661 763954018 172826
282073245 908157543 968562
370052512 680912882 887607
82462494 696685198 676441
333880225 454768853 682420
740323691 923348250 700312
229661971 852203888 825208
401862798 869603240 85024
158328409 349009496 276694
813401899 993035407 437673
995024022 999639148 533891
68991477 493830654 961193
481985566 966340973 698358
596384379 901249128 523057
929272253 973793565 854033
332041881 440000761 610798
195368353 684328245 106583
454746956 695774110 213476
401824609 834468378 463630
279800836 962076188 644831
738597025 764837482 271137
359380842 537855825 768043
226424185 622855037 760182
675342670 767345086 487333
798720833 862811793 848064
45368971 564759216 684201
104315787 954064732 87824
932748203 939343354 326967
972834233 978431528 9692
111606856 906185046 740425
123959217 896740393 269058
867107805 907218787 523288
876760740 891074739 387500
145044727 638558879 918677
62722136 607667860 892162
848656852 930917739 262501
252402965 989588585 655245
497997182 741610004 518977
295754516 927588122 311678
916832834 978716926 728888
375707197 729550052 212522
601573973 866644867 582126
971361253 996694210 408025
65713121 80607110 636967
112000196 172545545 390831
571655143 930819105 574121
836124846 996369821 41374
624928526 661522240 373054
667364946 774488496 448791
561158181 644023169 560439
206093019 741299543 130165
166858751 372028373 154915
754586082 986767920 129517
116148807 908678263 114179
232249113 955644077 930106
67939169 85766149 606137
343521569 488449570 415056
785071683 969625012 894009
972427699 978745690 680925
562983396 611626108 477568
556870330 715313503 870501
966611676 970670141 83712
734386886 814654268 861355
724192519 863900480 224074
232664408 638149877 298202
949347522 985911184 138299
491089451 795366343 706890
213893903 972039447 243122
778999932 913015993 799763
878256048 889007985 469564
676580282 763108175 770564
59758134 870396143 726840
18140481 723510706 137187
192196566 291468590 969990
841188811 851873300 393650
306046633 389906093 909455
599725298 959100243 289429
64083189 538354877 307047
107320527 510255555 604877
395432657 974917177 918918
951599231 966771514 855998
82953527 170426930 49562
549088907 575396412 341257
618942234 797016352 667708
836812620 929488084 159623
383622629 914165428 269288
97243488 855879745 316656
901737377 924586004 270401
766536799 867928433 515454
814790515 937888402 144983
207721082 655407592 920812
757745353 830204808 10732
372098496 632082839 963297
148669806 640205939 485246
211703760 491767337 214227
810505585 818271852 785963
834733854 938688610 854939
353857652 985268319 76277
962790504 971186961 326998
238155167 863285713 249168
703468007 992782735 548502
198343907 867739716 781385
765077098 840282022 192809
121760786 832802396 905751
207902446 856731005 149290
677284402 775782804 309848
957718366 976679839 704353
681280781 841489091 766031
551827048 890727909 540935
126235655 695049289 553009
272476248 680197848 358777
198915351 648834060 190074
584333321 742871301 760773
779767669 979833858 714682
147826372 490838065 980172
598512652 649184276 721428
681299354 723766716 858203
36763781 850077435 990776
213567505 683976737 328604
44486616 687576826 998238
815021099 849062225 19978
411874683 633780201 68832
440988303 915819374 700041
243901888 699787539 951634
339401394 917630495 54700
508263281 715059981 37857
840360964 957644853 147308
299162010 967156875 94170
637120522 820120305 153681
636299016 638219256 332115
906956164 985729048 291769
403979535 607504313 145264
705941531 735364299 391733
114226625 591772855 444791
194477176 426296086 709924
950770027 959396364 244302
86820009 213916354 58390
424453647 705614772 429491
720008452 922973807 703011
888703932 943151668 392853
444664527 688079418 506779
231380080 588551770 552177
14127847 978546313 854945
894660088 954655794 82467
217515076 227079498 190197
918498021 996806653 381633
248304447 350324353 46798
822837947 823753277 660632
312684175 860691082 209765
4176256 278491620 163690
559325203 634923534 744724
308688623 360884031 193676
238545671 469903194 964833
75486024 900571695 216838
974623223 994492286 958740
822272412 885957805 335513
66139922 278177199 319294
557490217 734277666 219544
896982518 970283175 231586
911789821 961032353 135259
12604676 373618464 707360
568997678 744774500 870177
652271993 774184527 822632
444398401 835241630 404592
93860602 330320808 737529
962335471 977222685 531812
457067680 479029212 692458
224594535 851383929 567588
233666705 317265953 65156
547680679 888896489 347271
349364967 624116915 113924
163831872 261349955 445450
375821836 452735805 379253
186120667 754455614 167483
533702739 968898498 94477
735796009 741019663 107391
871886105 993724817 840087
142465024 562916889 987127
733204630 920694239 168466
557199250 690030317 743691
577597187 851623161 306530
950395477 976298752 950246
702012750 894874922 34944
565773158 852568475 175760
674315114 836360680 449336
370822945 874621997 499735
396410684 675137239 73798
629518601 883130737 581843
570821364 744680467 407267
856448511 884478955 225232
483198339 533437661 462101
859630072 933352780 950468
562666284 582723755 621621
481048696 778105407 11703
253337004 276020569 724762
910696666 931780406 702785
477383251 689703073 104945
218196901 247119388 46460
604409765 978408641 320560
612452416 627405631 796136
232176182 260014457 97317
172180682 879346769 388833
561478163 902245844 726773
758968919 830901000 8750
936555103 964749668 988339
190328090 407424557 149193
639742703 925748798 948897
963723040 997361150 209977
249073971 864783211 431815
499559492 526411185 452412
553751224 680925179 789806
750411780 892931367 869591
445081620 927155468 7222
305337139 789280250 387678
326347770 722244571 241629
400812960 908176063 628469
994208875 997311100 828843
552779176 632883663 665105
40575571 860520742 263305
876003441 996507925 513345
562895599 683373033 479850
839066137 850846354 166044
566295464 747506183 951143
365259500 597367530 933512
362997524 620433562 486434
986059773 996871985 701856
685070855 695329040 355773
1959840 264951499 56139
110774436 792124651 455029
95921715 433566406 594678
906524918 991807645 957112
513205484 555395890 186962
901997074 988572284 746424
803924032 925160364 484320
689782301 785117313 33678
219742238 856772701 573717
305553085 622901235 822712
600156814 818373755 422213
625352774 802275843 145668
573073484 768570370 488799
501507703 747024077 332203
258049952 430028098 507133
474745841 774110083 615917
378826788 720286711 330961
566920910 879401506 170028
393432494 970248945 768152
930391770 940789853 765694
806247493 860678815 513384
344358279 563267384 570590
562164936 678364785 889574
106651870 693583386 368809
802068857 883439369 780237
975243012 988426414 555100
719139068 886859874 150115
473499987 553352066 434623
503980849 656691499 920526
622913626 690514556 480175
97338237 710168418 811873
389411093 867463216 799553
309574639 934224416 446839
287872060 359803834 781140
808789738 995881731 118171
581596069 581812697 100112
775487169 927325808 417958
764298798 862004666 961182
25365544 860718723 79086
106443743 849456468 646477
469715600 552731393 58171
194308531 206232749 320601
441787973 519969922 186954
866656639 878794438 924759
163833597 388600675 344838
646205869 814150521 435437
170435219 814906193 400831
710521708 798220876 875779
897037658 942461017 274970
801009176 841794516 720541
705693748 780044135 194829
319478408 918114435 149305
102810606 470527352 584338
647531551 687583114 112795
134874480 582530536 287783
686110542 957992422 245759
197362879 660646373 574185
327787353 945876232 238748
557687681 823075618 605138
768002722 903894371 480869
515540770 836747416 234863
305252178 882887047 908851
396001261 871463167 546597
756519856 957833230 621308
669863213 714300271 89117
289021908 895258728 658467
407754195 847312228 591235
644025511 888852200 123855
935403734 987094421 515795
897795281 977302725 291301
161540109 524891777 366672
488184132 553079364 610499
387143954 713561666 956224
901879024 992347013 847344
924606781 995498896 849344
916626663 974932926 730017
387661626 839222342 764377
663435440 909664435 533239
487762695 592576410 111452
146971471 962718481 146088
976176161 976822561 9458
153374451 627775846 236511
692107798 835558427 698196
282774395 533782053 557516
987768074 988785373 55783
40419945 77512216 507592
142879209 643375230 651303
167326224 817062015 872227
774556979 987507467 370730
639789826 647882930 977827
820827147 908662692 212663
357806214 690340563 843916
202818207 367018709 590857
185253686 449417382 691502
981502067 982433565 116289
24364363 647364184 787445
376022225 545368953 203455
801845638 908952625 500660
882469287 910621672 562212
365573637 947663887 8082
383083766 984269746 880226
916159981 921654663 712790
339774005 377891259 44271
452416833 681646750 297397
908869482 999886729 768914
883623939 971664315 936790
258704355 435209852 814490
697507187 901776971 438145
270264817 751034769 338804
51998967 588740080 344264
944900420 979342951 290044
825502422 893151922 684784
680065 640958630 515606
355720459 922153602 439618
955153154 991689352 771754
291598603 564837282 418944
116031895 551612915 847498
253907193 629701176 728269
134237063 979817294 848732
477288526 869068964 854657
392585159 439546021 483519
261196074 302486937 42534
796514727 839770915 6303
552093593 722229890 329889
143023261 566950312 320225
275448968 657934482 891491
86952741 255196266 549143
814241821 829584611 35532
556427547 733570335 141392
307525999 744824968 166454
834055825 997697780 597452
125727686 571743736 835725
790044977 889777582 88706
202710076 582309036 962620
13441510 517952742 933188
529134026 796603279 224940
130857413 622993783 712611
127008084 437567309 667282
403604578 543566614 342963
935101213 940715392 511519
367835020 835880853 831731
559283602 794433669 933201
474566738 543593346 913971
373659086 629639225 6715
218595311 379302342 738507
731255078 844550449 139538
427822012 896763505 611205
524951791 824040565 480900
309129069 594029286 431607
324739377 592446105 562115
457881644 487985318 774624
745045598 781264441 667284
934985683 965980440 94353
61187557 700701328 211329
683483983 969490244 499480
598123074 847025026 618363
964504118 993258237 366844
605576400 823007023 590597
807082156 924931990 788415
60339136 690188266 509591
515099724 914059957 588276
115437192 940626010 801897
911632751 974832461 156945
250172481 311580210 491914
210722609 987650294 429789
625522042 666919384 570735
246423208 838504997 967048
230803493 983330810 461018
503606087 787333016 322694
52935696 464530988 129937
756290264 834180144 577139
543602858 658323977 609170
766719356 930807349 964504
787127202 951291874 321665
439274538 499797631 688350
434634181 590764770 655210
630381972 840707127 554156
356522117 971967103 140123
682521877 794409281 554531
337143958 849016566 481890
823817184 863816932 94896
395804677 431607169 646422
555638807 571167392 210059
733149949 797736999 326199
51263498 180635118 224624
873843269 909798875 148023
248953858 282354461 427472
163906612 329730392 71401
705541799 984722501 912472
792007901 846692180 393947
74045564 476825325 426904
701887213 729759050 418150
575627081 895720100 728839
661300161 918264902 814102
834736082 900533450 728429
463430126 736027031 458450
983291989 987484564 986850
380965455 812804857 492185
198004364 853188227 159416
179901462 253995344 470693
189521119 730191434 441732
949977893 994159658 323504
747070200 863005281 800389
371291745 559491743 107393
917062847 991322642 478294
465688098 662113638 594385
166515674 184713594 214442
994124031 997942628 270572
128519388 865636087 153656
650666040 676168926 399094
262906816 283996638 217981
704696479 730551462 639315
467949600 641234984 232619
957378699 973234988 73697
224327738 516166801 64826
336751241 574128233 861927
202746595 723645721 257253
821630741 994032173 441078
527358651 825710772 324949
254492248 690254162 698404
397468956 952258782 806156
988780003 991194355 225558
401651789 944824404 643609
118758956 644802412 271775
892931011 927843220 591634
419904195 639400300 290470
193949593 454028655 523232
260643671 734577934 834498
62415182 183023683 576472
230648462 471316424 784685
1143050 845629091 39101
411942331 903776168 706931
701852419 986433986 289378
969476971 980342246 490228
860036609 887183076 181792
955851783 992597210 586158
85081261 818053467 378532
313936352 850413222 128501
197071297 619482794 912718
533020723 635440168 243089
730038731 919066058 927069
804796405 828683452 885854
109012950 286532629 476941
853785583 901554124 722982
228841402 568720358 732291
127639523 679767619 32605
875529085 988921852 669166
390997189 469208589 277361
653001279 733213636 716952
60242324 211943101 88996
375101373 896525959 357749
317602858 405013903 135181
928884141 977087596 418315
967897795 981397929 467876
338738715 415362625 878376
873626129 972973754 82596
160600419 510961537 139510
294889570 443048974 815922
958257325 979766603 732451
167513499 594558250 270688
300179427 489900256 495818
867542612 902501799 80421
686822530 828375049 823932
463712078 556443752 348571
529819244 555049710 691894
332499136 392623487 973792
988718161 999427318 409398
144272655 816571032 101803
486047230 768832731 949172
35062846 300853826 403348
732946236 804445145 221246
40154870 212632661 483357
137060817 545869623 555491
520900660 854979277 513826
411130112 482192033 215853
969877698 994320303 117585
38741451 936668902 794140
652055682 762745522 728477
200606209 506158809 35434
351462864 461740085 845151
437604370 452840424 377809
573858375 974266732 567284
685697055 727352894 34949
475901165 525445308 572010
957836448 981735141 576142
603699755 784313137 112798
988741944 994524355 512842
116407051 917252847 42883
337344135 692376399 333434
132327675 550280840 175510
192673612 342524125 868347
522008473 721137038 969497
359883166 913095975 614301
564990737 953096400 821612
498503839 776771478 741810
659426046 788298182 483902
605551064 628307581 291098
703765623 830118634 523546
440071655 794799688 687093
26727682 345607892 552595
477433997 897047707 975768
558404413 585161516 309855
543530201 617992340 234775
496535709 938348018 728152
224554466 342332911 940539
105365134 188246491 985151
517633609 678177129 711032
418277089 953232411 289094
216562937 256007501 55792
92660080 246810177 415796
561459757 713620296 525952
852661492 963133421 237523
920943189 997786081 939394
345921151 374678623 372708
800372671 872263042 176234
449512483 482012800 177737
195648321 692085130 224785
656286962 658151743 840078
888539815 928723181 26843
641928791 882960096 779270
175469194 300690579 763974
556974938 706243393 269011
283373994 963197753 114265
630714215 976618320 177068
592219035 772737496 295274
139967215 956430994 803947
626664712 907332626 230820
331623636 805473777 722279
487279587 936772619 441726
919787940 991629237 271247
337008591 971600045 434831
72840755 632635787 134508
482014151 690751964 185559
706965564 853070820 705910
195186909 708541890 51281
159065548 407522859 898520
201865270 842877338 956206
608364419 669455995 312958
525880211 545924159 936455
995464933 995494196 66180
723802645 778486831 902344
287863447 703020700 495617
232444145 981510522 638349
771826580 989008392 501033
700861663 888629275 189441
534474026 765700343 425638
140086197 523283932 724272
971986913 989610138 553140
320667564 456152729 463074
177128364 686921484 335159
38280817 872252354 984426
358532724 952119582 775623
798790562 960944398 89911
148884535 792625643 252264
515310766 972414537 996769
276840959 579966128 155755
44049655 207679333 670138
803288615 855253265 749410
848094600 876275088 490242
996571025 997473602 584668
112411951 291058130 757573
773132350 953239086 603223
673560260 956555487 910851
604292116 639150302 274473
316763879 790183902 346263
291390138 727716422 926195
258565807 552718736 391409
625944093 896987327 218882
554227239 847511921 315645
497238342 929911483 575072
69944069 176640364 195844
598107661 878387468 886996
258193741 740443490 893429
529197904 788353929 864150
944150284 958482457 218374
974067993 995956733 713524
928008140 976077322 846179
893024266 894427133 644094
714459189 997920547 448809
910157489 994119056 963846
663876973 727308601 610543
400876378 423694345 27137
467927274 818156003 586007
589500386 886679084 392386
607019815 926308681 530122
279962547 788846592 512430
828868376 835353593 822218
461451611 549015334 139935
653935513 919861937 113446
239140021 490546060 642593
111016026 447098917 845573
114622075 596741728 387994
50554740 113417030 695929
545182366 818171668 771782
963323553 978608414 635606
772260434 829811794 543436
577022951 768590207 52621
803283298 835043635 751264
40905180 74785793 566437
926386172 935010759 310480
505712369 549319887 798483
573033843 764507168 869486
730042826 879378917 211849
579259775 967326497 70324
904263389 974317905 472584
770047906 947214700 971991
766162750 846022569 133640
541599631 983518967 647701
341719749 413841642 622526
828789751 890816701 134268
694195844 842824226 611680
712925474 951264759 736031
290467517 565507692 426704
667503434 729276679 929882
50975061 425256868 522444
183384635 653882612 128672
15181624 297367686 888974
748960147 900523414 999214
822955336 876736170 664714
738967699 935349550 774026
394520805 981896513 715467
15635288 602992660 134418
219597878 819923249 712162
240455784 547745654 758768
6024557 480481043 420674
371897853 387886506 590976
167330233 841301295 530166
576000316 822938854 682204
152001157 893858553 710084
663832994 932780681 765425
352968733 530038272 522502
342661331 601109581 775024
420091842 727654630 902738
899636689 989770574 53744
170220586 830896518 769411
912827003 964540128 377163
305084434 987435584 96918
313985 616137253 499528
342710818 656065087 520016
799384856 861815146 603819
192543256 775523473 109896
671448681 959372816 961974
821700664 968054083 825403
715012397 823176447 692586
278327416 752889908 648902
347107451 529817234 791320
570575609 794520571 243117
726171375 779168445 393294
863383952 948269902 516346
304122369 881384617 567016
358261481 440082254 832604
479492969 650462791 928896
11303751 991692285 684249
259658464 684440598 658252
905908449 947328077 221182
787784994 913836641 107354
190382088 250056218 654354
147636004 646161074 884458
425411833 601490461 939498
197301453 257479751 388981
357305070 631796386 509935
225164275 889419926 786009
363793276 553970130 947959
488599987 532598147 599860
496137135 689641981 635188
464077557 891646361 678898
334271456 409138894 181529
